frame_idx,timestamp_sec,ir_bbox,ir_poly,depth_m,bbox_coords
288,15.627,58.80,58.41,0.099,"(214, 313, 321, 524)"
289,15.678,58.88,58.49,0.096,"(214, 313, 321, 524)"
290,15.729,58.75,58.37,0.094,"(214, 313, 321, 524)"
291,15.781,58.95,58.56,0.125,"(214, 313, 321, 524)"
292,15.833,58.75,58.36,0.101,"(214, 313, 321, 524)"
293,15.885,58.93,58.53,0.469,"(214, 313, 321, 524)"
294,15.937,58.89,58.50,0.110,"(214, 313, 321, 524)"
295,15.989,58.90,58.50,0.123,"(214, 313, 321, 524)"
296,16.042,58.92,58.53,0.115,"(214, 313, 321, 524)"
297,16.094,58.92,58.54,0.110,"(214, 313, 321, 524)"
298,16.150,58.80,58.39,0.097,"(214, 313, 321, 524)"
299,16.198,58.85,58.43,0.091,"(214, 313, 321, 524)"
300,16.247,58.78,58.36,0.092,"(214, 313, 321, 524)"
301,16.297,58.80,58.39,0.092,"(214, 313, 321, 524)"
302,16.348,58.80,58.38,0.131,"(214, 313, 321, 524)"
303,16.400,58.80,58.39,0.151,"(214, 313, 321, 524)"
304,16.454,58.81,58.40,0.138,"(214, 313, 321, 524)"
305,16.506,58.61,58.19,0.122,"(214, 313, 321, 524)"
306,16.560,58.59,58.15,0.100,"(214, 313, 321, 524)"
307,16.614,58.36,57.90,0.117,"(214, 313, 321, 524)"
308,16.667,58.53,58.06,0.106,"(214, 313, 321, 524)"
309,16.717,58.28,57.79,0.129,"(214, 313, 321, 524)"
310,16.768,58.46,57.98,0.111,"(214, 313, 321, 524)"
311,16.818,58.27,57.79,0.124,"(214, 313, 321, 524)"
312,16.872,58.45,57.97,0.130,"(214, 313, 321, 524)"
313,16.923,58.31,57.83,0.123,"(214, 313, 321, 524)"
314,16.975,58.46,57.99,0.116,"(214, 313, 321, 524)"
315,17.027,58.30,57.82,0.096,"(214, 313, 321, 524)"
316,17.082,58.35,57.82,0.090,"(214, 313, 321, 524)"
317,17.131,58.11,57.58,0.085,"(214, 313, 321, 524)"
318,17.181,58.17,57.64,0.108,"(214, 313, 321, 524)"
319,17.233,58.05,57.53,0.105,"(214, 313, 321, 524)"
320,17.284,58.24,57.73,0.101,"(214, 313, 321, 524)"
321,17.336,58.28,57.77,0.095,"(214, 313, 321, 524)"
322,17.387,58.27,57.77,0.099,"(214, 313, 321, 524)"
323,17.440,58.22,57.70,0.101,"(214, 313, 321, 524)"
324,17.491,58.23,57.71,0.101,"(214, 313, 321, 524)"
325,17.546,58.25,57.71,0.109,"(214, 313, 321, 524)"
326,17.598,58.19,57.64,0.109,"(214, 313, 321, 524)"
327,17.651,58.22,57.67,0.099,"(214, 313, 321, 524)"
328,17.704,58.05,57.50,0.097,"(214, 313, 321, 524)"
329,17.754,58.21,57.67,0.107,"(214, 313, 321, 524)"
330,17.806,58.06,57.52,0.093,"(214, 313, 321, 524)"
331,17.859,58.25,57.71,0.090,"(214, 313, 321, 524)"
332,17.911,58.00,57.44,0.094,"(214, 313, 321, 524)"
333,17.965,58.21,57.65,0.097,"(214, 313, 321, 524)"
334,18.016,57.54,56.94,0.097,"(214, 313, 321, 524)"
335,18.068,57.51,56.91,0.085,"(214, 313, 321, 524)"
336,18.123,57.34,56.74,0.084,"(214, 313, 321, 524)"
337,18.176,57.43,56.82,0.079,"(214, 313, 321, 524)"
338,18.228,57.30,56.70,0.080,"(214, 313, 321, 524)"
339,18.280,57.44,56.85,0.081,"(214, 313, 321, 524)"
340,18.333,57.30,56.70,0.082,"(214, 313, 321, 524)"
341,18.384,57.39,56.78,0.087,"(214, 313, 321, 524)"
342,18.439,57.85,57.27,0.090,"(214, 313, 321, 524)"
343,18.490,57.74,57.16,0.091,"(214, 313, 321, 524)"
344,18.542,57.81,57.23,0.097,"(214, 313, 321, 524)"
345,18.596,57.70,57.12,0.109,"(214, 313, 321, 524)"
346,18.650,57.76,57.19,0.100,"(214, 313, 321, 524)"
347,18.702,57.72,57.14,0.091,"(214, 313, 321, 524)"
348,18.753,57.83,57.25,0.092,"(214, 313, 321, 524)"
349,18.802,57.63,57.04,0.091,"(214, 313, 321, 524)"
350,18.855,57.85,57.25,0.087,"(214, 313, 321, 524)"
351,18.907,57.63,57.04,0.094,"(214, 313, 321, 524)"
352,18.958,57.84,57.25,0.097,"(214, 313, 321, 524)"
353,19.010,57.65,57.05,0.109,"(214, 313, 321, 524)"
354,19.063,57.81,57.21,0.108,"(214, 313, 321, 524)"
355,19.115,57.71,57.12,0.096,"(214, 313, 321, 524)"
356,19.167,57.87,57.28,0.089,"(214, 313, 321, 524)"
357,19.219,57.47,56.85,0.094,"(214, 313, 321, 524)"
358,19.271,57.40,56.76,0.102,"(214, 313, 321, 524)"
359,19.322,57.12,56.47,0.092,"(214, 313, 321, 524)"
360,19.374,57.19,56.53,0.090,"(214, 313, 321, 524)"
361,19.427,57.08,56.43,0.093,"(214, 313, 321, 524)"
362,19.480,57.14,56.50,0.093,"(214, 313, 321, 524)"
363,19.533,57.10,56.45,0.099,"(214, 313, 321, 524)"
364,19.585,57.12,56.47,0.089,"(214, 313, 321, 524)"
365,19.637,57.04,56.38,0.089,"(214, 313, 321, 524)"
366,19.687,57.28,56.65,0.277,"(214, 313, 321, 524)"
367,19.735,57.17,56.54,0.083,"(214, 313, 321, 524)"
368,19.787,57.32,56.72,0.076,"(214, 313, 321, 524)"
369,19.844,57.48,56.89,0.074,"(214, 313, 321, 524)"
370,19.901,57.37,56.78,0.073,"(214, 313, 321, 524)"
371,19.956,57.49,56.91,0.097,"(214, 313, 321, 524)"
372,20.008,57.31,56.73,0.080,"(214, 313, 321, 524)"
373,20.061,57.48,56.89,0.079,"(214, 313, 321, 524)"
374,20.112,57.33,56.74,0.075,"(214, 313, 321, 524)"
375,20.165,57.38,56.80,0.087,"(214, 313, 321, 524)"
376,20.218,58.14,57.58,0.094,"(214, 313, 321, 524)"
377,20.275,58.40,57.86,0.087,"(214, 313, 321, 524)"
378,20.332,58.34,57.79,0.091,"(214, 313, 321, 524)"
379,20.389,58.37,57.83,0.088,"(214, 313, 321, 524)"
380,20.443,58.46,57.92,0.089,"(214, 313, 321, 524)"
381,20.496,58.36,57.82,0.090,"(214, 313, 321, 524)"
382,20.550,58.65,58.12,0.098,"(214, 313, 321, 524)"
383,20.603,58.53,58.01,0.098,"(214, 313, 321, 524)"
384,20.657,58.67,58.15,0.095,"(214, 313, 321, 524)"
385,20.710,58.45,57.94,0.095,"(214, 313, 321, 524)"
386,20.762,58.62,58.11,0.094,"(214, 313, 321, 524)"
387,20.815,58.47,57.96,0.094,"(214, 313, 321, 524)"
388,20.868,58.65,58.14,0.091,"(214, 313, 321, 524)"
389,20.920,58.45,57.95,0.125,"(214, 313, 321, 524)"
390,20.974,58.62,58.12,0.119,"(214, 313, 321, 524)"
391,21.027,58.39,57.89,0.089,"(214, 313, 321, 524)"
392,21.081,58.55,58.08,0.092,"(214, 313, 321, 524)"
393,21.133,58.55,58.07,0.086,"(214, 313, 321, 524)"
394,21.189,58.59,58.12,0.106,"(214, 313, 321, 524)"
395,21.243,58.63,58.15,0.090,"(214, 313, 321, 524)"
396,21.293,58.44,57.97,0.092,"(214, 313, 321, 524)"
397,21.347,58.59,58.10,0.092,"(214, 313, 321, 524)"
398,21.400,58.57,58.10,0.095,"(214, 313, 321, 524)"
399,21.451,58.86,58.41,0.092,"(214, 313, 321, 524)"
400,21.504,58.73,58.29,0.096,"(214, 313, 321, 524)"
401,21.557,58.95,58.51,0.088,"(214, 313, 321, 524)"
402,21.610,58.79,58.34,0.088,"(214, 313, 321, 524)"
403,21.662,58.99,58.55,0.086,"(214, 313, 321, 524)"
404,21.714,58.80,58.36,0.086,"(214, 313, 321, 524)"
405,21.767,58.96,58.51,0.103,"(214, 313, 321, 524)"
406,21.821,59.12,58.69,0.094,"(214, 313, 321, 524)"
407,21.872,59.20,58.78,0.101,"(214, 313, 321, 524)"
408,21.923,58.98,58.55,0.114,"(214, 313, 321, 524)"
409,21.976,58.90,58.49,0.102,"(214, 313, 321, 524)"
410,22.028,58.99,58.58,0.098,"(214, 313, 321, 524)"
411,22.082,58.96,58.55,0.096,"(214, 313, 321, 524)"
412,22.130,58.94,58.52,0.102,"(214, 313, 321, 524)"
413,22.183,59.09,58.67,0.103,"(214, 313, 321, 524)"
414,22.238,59.34,58.94,0.094,"(214, 313, 321, 524)"
415,22.293,59.10,58.66,0.089,"(214, 313, 321, 524)"
416,22.347,59.28,58.84,0.099,"(214, 313, 321, 524)"
417,22.400,59.07,58.63,0.097,"(214, 313, 321, 524)"
418,22.453,59.29,58.87,0.097,"(214, 313, 321, 524)"
