frame_idx,timestamp_sec,ir_bbox,ir_poly,depth_m,bbox_coords
272,9.692,60.86,59.71,0.018,"(216, 313, 322, 530)"
273,9.725,61.01,59.89,0.018,"(216, 313, 322, 530)"
274,9.759,61.10,59.98,0.021,"(216, 313, 322, 530)"
275,9.792,61.02,59.89,0.014,"(216, 313, 322, 530)"
276,9.825,61.00,59.85,0.021,"(216, 313, 322, 530)"
277,9.859,60.98,59.83,0.027,"(216, 313, 322, 530)"
278,9.893,60.84,59.69,0.018,"(216, 313, 322, 530)"
279,9.926,60.84,59.69,0.023,"(216, 313, 322, 530)"
280,9.960,60.87,59.73,0.025,"(216, 313, 322, 530)"
281,9.992,60.73,59.62,0.025,"(216, 313, 322, 530)"
282,10.025,60.61,59.52,0.065,"(216, 313, 322, 530)"
283,10.060,60.53,59.45,0.020,"(216, 313, 322, 530)"
284,10.093,60.31,59.22,0.019,"(216, 313, 322, 530)"
285,10.126,60.35,59.26,0.017,"(216, 313, 322, 530)"
286,10.160,60.39,59.32,0.017,"(216, 313, 322, 530)"
287,10.193,60.32,59.25,0.014,"(216, 313, 322, 530)"
288,10.226,60.38,59.32,0.013,"(216, 313, 322, 530)"
289,10.260,60.45,59.40,0.013,"(216, 313, 322, 530)"
290,10.293,60.43,59.39,0.015,"(216, 313, 322, 530)"
291,10.326,60.54,59.49,0.011,"(216, 313, 322, 530)"
292,10.360,60.44,59.39,0.023,"(216, 313, 322, 530)"
293,10.393,60.28,59.23,0.024,"(216, 313, 322, 530)"
294,10.426,60.33,59.28,0.013,"(216, 313, 322, 530)"
295,10.459,60.34,59.28,0.025,"(216, 313, 322, 530)"
296,10.493,60.26,59.20,0.026,"(216, 313, 322, 530)"
297,10.526,60.34,59.28,0.023,"(216, 313, 322, 530)"
298,10.559,60.29,59.22,0.027,"(216, 313, 322, 530)"
299,10.594,60.19,59.12,0.067,"(216, 313, 322, 530)"
300,10.627,60.13,59.08,0.027,"(216, 313, 322, 530)"
301,10.660,60.10,59.05,0.025,"(216, 313, 322, 530)"
302,10.693,59.92,58.86,0.019,"(216, 313, 322, 530)"
303,10.727,59.92,58.85,0.020,"(216, 313, 322, 530)"
304,10.760,59.80,58.71,0.019,"(216, 313, 322, 530)"
305,10.793,59.69,58.60,0.021,"(216, 313, 322, 530)"
306,10.827,59.83,58.75,0.035,"(216, 313, 322, 530)"
307,10.860,59.83,58.75,0.020,"(216, 313, 322, 530)"
308,10.894,59.80,58.72,0.021,"(216, 313, 322, 530)"
309,10.927,59.90,58.81,0.016,"(216, 313, 322, 530)"
310,10.961,59.87,58.78,0.019,"(216, 313, 322, 530)"
311,10.994,59.80,58.72,0.024,"(216, 313, 322, 530)"
312,11.028,59.90,58.81,0.010,"(216, 313, 322, 530)"
313,11.061,59.83,58.74,0.015,"(216, 313, 322, 530)"
314,11.094,59.72,58.63,0.013,"(216, 313, 322, 530)"
