frame_idx,timestamp_sec,ir_bbox,ir_poly,depth_m,bbox_coords
346,12.275,58.98,58.58,0.090,"(217, 321, 320, 525)"
347,12.309,58.98,58.53,0.087,"(217, 321, 320, 525)"
348,12.341,58.38,57.97,0.092,"(217, 321, 320, 525)"
349,12.375,57.56,57.11,0.092,"(217, 321, 320, 525)"
350,12.409,57.64,57.21,0.091,"(217, 321, 320, 525)"
351,12.442,57.43,57.01,0.093,"(217, 321, 320, 525)"
352,12.476,57.50,57.06,0.089,"(217, 321, 320, 525)"
353,12.510,57.67,57.24,0.089,"(217, 321, 320, 525)"
354,12.543,57.45,57.02,0.092,"(217, 321, 320, 525)"
355,12.575,57.55,57.12,0.086,"(217, 321, 320, 525)"
356,12.608,57.65,57.22,0.087,"(217, 321, 320, 525)"
357,12.642,57.43,57.00,0.091,"(217, 321, 320, 525)"
358,12.676,57.53,57.10,0.090,"(217, 321, 320, 525)"
359,12.709,57.61,57.19,0.092,"(217, 321, 320, 525)"
360,12.742,57.39,56.96,0.089,"(217, 321, 320, 525)"
361,12.775,57.53,57.10,0.094,"(217, 321, 320, 525)"
362,12.809,58.29,57.89,0.098,"(217, 321, 320, 525)"
363,12.842,58.20,57.79,0.098,"(217, 321, 320, 525)"
364,12.875,58.36,57.97,0.096,"(217, 321, 320, 525)"
365,12.910,58.39,58.01,0.096,"(217, 321, 320, 525)"
366,12.943,58.18,57.77,0.097,"(217, 321, 320, 525)"
367,12.976,58.33,57.94,0.094,"(217, 321, 320, 525)"
368,13.009,58.29,57.89,0.095,"(217, 321, 320, 525)"
369,13.043,58.12,57.71,0.096,"(217, 321, 320, 525)"
370,13.076,58.31,57.91,0.099,"(217, 321, 320, 525)"
371,13.109,58.33,57.94,0.100,"(217, 321, 320, 525)"
372,13.143,58.19,57.80,0.096,"(217, 321, 320, 525)"
373,13.176,58.37,57.98,0.101,"(217, 321, 320, 525)"
374,13.209,58.27,57.86,0.095,"(217, 321, 320, 525)"
375,13.242,57.98,57.65,0.092,"(217, 321, 320, 525)"
376,13.276,58.03,57.72,0.085,"(217, 321, 320, 525)"
377,13.309,57.98,57.67,0.083,"(217, 321, 320, 525)"
378,13.343,57.82,57.51,0.084,"(217, 321, 320, 525)"
379,13.376,58.06,57.74,0.086,"(217, 321, 320, 525)"
380,13.410,57.94,57.62,0.088,"(217, 321, 320, 525)"
381,13.443,57.85,57.54,0.086,"(217, 321, 320, 525)"
382,13.477,58.01,57.69,0.087,"(217, 321, 320, 525)"
383,13.510,57.92,57.60,0.084,"(217, 321, 320, 525)"
384,13.543,57.85,57.53,0.087,"(217, 321, 320, 525)"
385,13.577,58.06,57.75,0.087,"(217, 321, 320, 525)"
386,13.610,57.90,57.58,0.086,"(217, 321, 320, 525)"
387,13.644,57.83,57.52,0.091,"(217, 321, 320, 525)"
388,13.677,58.04,57.74,0.083,"(217, 321, 320, 525)"
389,13.710,57.80,57.50,0.089,"(217, 321, 320, 525)"
390,13.743,57.50,57.29,0.094,"(217, 321, 320, 525)"
391,13.777,57.69,57.57,0.090,"(217, 321, 320, 525)"
392,13.810,57.93,57.82,0.094,"(217, 321, 320, 525)"
393,13.844,57.86,57.74,0.087,"(217, 321, 320, 525)"
394,13.876,58.05,57.92,0.081,"(217, 321, 320, 525)"
395,13.910,57.88,57.74,0.078,"(217, 321, 320, 525)"
396,13.944,57.91,57.77,0.077,"(217, 321, 320, 525)"
397,13.977,58.06,57.93,0.084,"(217, 321, 320, 525)"
398,14.011,57.84,57.72,0.084,"(217, 321, 320, 525)"
399,14.044,57.88,57.75,0.081,"(217, 321, 320, 525)"
400,14.077,58.00,57.87,0.083,"(217, 321, 320, 525)"
401,14.111,57.81,57.69,0.083,"(217, 321, 320, 525)"
402,14.144,57.93,57.81,0.078,"(217, 321, 320, 525)"
403,14.177,58.01,57.89,0.080,"(217, 321, 320, 525)"
404,14.211,57.78,57.66,0.079,"(217, 321, 320, 525)"
405,14.244,57.87,57.74,0.079,"(217, 321, 320, 525)"
406,14.277,57.91,57.78,0.081,"(217, 321, 320, 525)"
407,14.311,57.12,56.92,0.079,"(217, 321, 320, 525)"
408,14.345,57.20,57.05,0.085,"(217, 321, 320, 525)"
409,14.377,57.31,57.15,0.080,"(217, 321, 320, 525)"
410,14.411,57.12,56.97,0.084,"(217, 321, 320, 525)"
411,14.444,57.24,57.08,0.081,"(217, 321, 320, 525)"
412,14.478,57.32,57.16,0.080,"(217, 321, 320, 525)"
413,14.511,57.12,56.97,0.079,"(217, 321, 320, 525)"
414,14.544,57.23,57.08,0.082,"(217, 321, 320, 525)"
415,14.578,57.27,57.11,0.079,"(217, 321, 320, 525)"
416,14.611,57.06,56.90,0.081,"(217, 321, 320, 525)"
417,14.645,57.28,57.13,0.079,"(217, 321, 320, 525)"
418,14.678,57.27,57.13,0.078,"(217, 321, 320, 525)"
