frame_idx,timestamp_sec,ir_bbox,ir_poly,depth_m,bbox_coords
272,10.417,54.95,54.36,0.002,"(216, 433, 316, 528)"
273,10.450,55.05,54.45,0.001,"(216, 433, 316, 528)"
274,10.487,54.91,54.30,0.001,"(216, 433, 316, 528)"
275,10.521,54.92,54.30,0.000,"(216, 433, 316, 528)"
276,10.557,55.08,54.44,0.000,"(216, 433, 316, 528)"
277,10.592,55.04,54.42,0.001,"(216, 433, 316, 528)"
278,10.627,55.09,54.51,0.000,"(216, 433, 316, 528)"
279,10.661,55.18,54.61,0.000,"(216, 433, 316, 528)"
280,10.695,55.10,54.52,0.000,"(216, 433, 316, 528)"
281,10.729,55.02,54.41,0.002,"(216, 433, 316, 528)"
282,10.763,55.21,54.50,0.002,"(216, 433, 316, 528)"
283,10.799,55.17,54.45,0.000,"(216, 433, 316, 528)"
284,10.836,55.27,54.57,0.026,"(216, 433, 316, 528)"
285,10.871,55.33,54.61,0.000,"(216, 433, 316, 528)"
286,10.908,55.25,54.56,0.006,"(216, 433, 316, 528)"
287,10.943,55.15,54.46,0.000,"(216, 433, 316, 528)"
288,10.978,55.05,54.35,0.034,"(216, 433, 316, 528)"
289,11.014,55.01,54.32,0.000,"(216, 433, 316, 528)"
290,11.049,55.13,54.43,0.003,"(216, 433, 316, 528)"
291,11.086,55.14,54.45,0.005,"(216, 433, 316, 528)"
292,11.123,55.14,54.45,0.018,"(216, 433, 316, 528)"
293,11.158,55.28,54.59,0.005,"(216, 433, 316, 528)"
294,11.192,55.17,54.47,0.000,"(216, 433, 316, 528)"
295,11.227,55.09,54.38,0.000,"(216, 433, 316, 528)"
296,11.263,55.21,54.50,0.000,"(216, 433, 316, 528)"
297,11.308,55.10,54.39,0.000,"(216, 433, 316, 528)"
298,11.343,55.21,54.51,0.000,"(216, 433, 316, 528)"
299,11.378,55.11,54.40,0.001,"(216, 433, 316, 528)"
300,11.412,55.08,54.38,0.000,"(216, 433, 316, 528)"
301,11.447,55.17,54.47,0.000,"(216, 433, 316, 528)"
302,11.482,55.05,54.35,0.000,"(216, 433, 316, 528)"
303,11.517,55.05,54.33,0.000,"(216, 433, 316, 528)"
304,11.552,55.15,54.44,0.000,"(216, 433, 316, 528)"
305,11.588,55.05,54.34,0.000,"(216, 433, 316, 528)"
306,11.623,55.06,54.35,0.000,"(216, 433, 316, 528)"
307,11.659,55.16,54.45,0.000,"(216, 433, 316, 528)"
308,11.695,55.01,54.31,0.000,"(216, 433, 316, 528)"
309,11.730,55.02,54.31,0.000,"(216, 433, 316, 528)"
310,11.763,55.02,54.32,0.000,"(216, 433, 316, 528)"
311,11.796,54.95,54.24,0.000,"(216, 433, 316, 528)"
312,11.831,54.90,54.21,0.001,"(216, 433, 316, 528)"
313,11.866,54.88,54.18,0.001,"(216, 433, 316, 528)"
314,11.902,54.71,54.01,0.001,"(216, 433, 316, 528)"
315,11.937,54.62,53.92,0.001,"(216, 433, 316, 528)"
316,11.972,54.65,53.95,0.002,"(216, 433, 316, 528)"
317,12.007,54.67,53.95,0.017,"(216, 433, 316, 528)"
318,12.042,54.92,54.20,0.003,"(216, 433, 316, 528)"
319,12.078,54.83,54.11,0.002,"(216, 433, 316, 528)"
320,12.113,54.84,54.13,0.002,"(216, 433, 316, 528)"
321,12.148,54.79,54.08,0.002,"(216, 433, 316, 528)"
322,12.182,54.63,53.92,0.002,"(216, 433, 316, 528)"
323,12.216,54.63,53.92,0.003,"(216, 433, 316, 528)"
324,12.252,54.74,54.04,0.001,"(216, 433, 316, 528)"
325,12.287,54.61,53.89,0.003,"(216, 433, 316, 528)"
326,12.323,54.74,54.03,0.000,"(216, 433, 316, 528)"
327,12.359,54.77,54.06,0.000,"(216, 433, 316, 528)"
328,12.396,54.56,53.87,0.000,"(216, 433, 316, 528)"
329,12.432,54.62,53.91,0.002,"(216, 433, 316, 528)"
330,12.466,54.73,54.02,0.001,"(216, 433, 316, 528)"
331,12.509,54.91,54.17,0.001,"(216, 433, 316, 528)"
332,12.547,54.94,54.21,0.001,"(216, 433, 316, 528)"
333,12.582,54.82,54.08,0.001,"(216, 433, 316, 528)"
334,12.617,54.87,54.16,0.000,"(216, 433, 316, 528)"
335,12.651,54.74,54.01,0.009,"(216, 433, 316, 528)"
336,12.688,54.62,53.89,0.000,"(216, 433, 316, 528)"
337,12.722,54.72,53.99,0.000,"(216, 433, 316, 528)"
338,12.756,54.80,54.08,0.002,"(216, 433, 316, 528)"
339,12.792,54.80,54.11,0.001,"(216, 433, 316, 528)"
340,12.827,54.83,54.14,0.010,"(216, 433, 316, 528)"
341,12.861,54.92,54.23,0.000,"(216, 433, 316, 528)"
342,12.909,54.75,54.06,0.001,"(216, 433, 316, 528)"
343,12.943,54.76,54.06,0.001,"(216, 433, 316, 528)"
344,12.977,54.68,53.99,0.001,"(216, 433, 316, 528)"
345,13.012,54.85,54.16,0.001,"(216, 433, 316, 528)"
346,13.048,54.94,54.25,0.000,"(216, 433, 316, 528)"
347,13.084,54.81,54.12,0.001,"(216, 433, 316, 528)"
348,13.120,54.84,54.14,0.001,"(216, 433, 316, 528)"
349,13.156,54.87,54.18,0.002,"(216, 433, 316, 528)"
350,13.190,54.72,54.03,0.006,"(216, 433, 316, 528)"
351,13.225,54.76,54.07,0.001,"(216, 433, 316, 528)"
352,13.261,54.83,54.14,0.002,"(216, 433, 316, 528)"
353,13.310,55.04,54.34,0.000,"(216, 433, 316, 528)"
354,13.347,55.12,54.42,0.000,"(216, 433, 316, 528)"
355,13.380,55.07,54.39,0.002,"(216, 433, 316, 528)"
356,13.418,55.23,54.54,0.000,"(216, 433, 316, 528)"
357,13.453,55.26,54.58,0.000,"(216, 433, 316, 528)"
358,13.487,55.17,54.46,0.008,"(216, 433, 316, 528)"
