color_bbox_mean_r,color_bbox_mean_g,color_poly_mean_b,color_poly_std_b,hsv_bbox_mean_h,hsv_bbox_mean_s,hsv_poly_mean_h,hsv_poly_mean_s,hsv_poly_mean_v,color_bbox_entropy,color_poly_entropy,ir_cluster,level2_class
126.34,109.149,134.996,8.287,112.317,47.314,66.286,9.48,137.277,6.24,4.555,182.58,water
127.155,109.824,136.517,8.512,111.792,46.89,64.05,8.757,138.788,6.238,4.594,182.54,water
127.954,110.671,138.474,8.692,112.436,46.947,67.502,8.93,140.607,6.232,4.598,182.5,water
128.727,111.301,140.206,9.162,113.78,46.648,64.327,8.395,142.274,6.244,4.661,182.54,water
129.363,111.973,142.11,9.274,112.965,46.285,69.786,8.813,143.802,6.256,4.675,182.51,water
129.148,111.343,141.728,9.679,114.437,46.537,62.489,8.466,143.504,6.253,4.689,182.47,water
129.587,111.911,142.365,10.122,113.393,46.144,62.413,7.936,144.245,6.27,4.71,182.53,water
130.046,112.215,142.811,10.555,112.749,46.147,62.274,8.66,145.26,6.269,4.742,182.5,water
129.552,111.497,142.27,10.863,113.429,46.317,58.756,8.234,144.578,6.249,4.761,182.45,water
129.882,111.714,142.792,10.943,113.342,46.202,53.305,7.508,145.023,6.258,4.771,182.52,water
128.928,110.56,141.761,11.15,113.279,46.739,58.096,7.758,144.051,6.251,4.787,182.5,water
129.522,110.7,142.345,10.962,112.991,46.983,50.477,6.238,144.151,6.25,4.753,182.44,water
129.825,110.744,141.783,11.085,113.068,47.103,49.628,7.445,144.472,6.26,4.791,182.5,water
128.711,109.583,140.788,10.881,114.132,47.175,46.395,6.414,143.027,6.242,4.786,182.5,water
129.008,109.568,140.608,11.086,112.671,47.574,46.892,7.001,143.165,6.248,4.801,182.44,water
127.747,108.391,139.09,11.028,113.345,47.735,45.677,6.664,141.699,6.238,4.793,182.5,water
127.721,108.243,139.204,10.969,111.973,47.847,43.217,6.29,141.613,6.23,4.794,182.49,water
126.91,107.468,138.361,10.81,112.43,47.773,45.048,6.143,140.648,6.225,4.799,182.44,water
126.009,106.686,137.313,10.964,112.968,48.006,46.502,6.71,139.71,6.214,4.783,182.5,water
126.002,106.774,137.737,11.044,114.195,47.944,44.693,6.131,139.838,6.218,4.786,182.49,water
125.351,106.226,137.03,10.764,114.039,48.253,43.963,5.758,138.962,6.213,4.79,182.44,water
125.611,106.468,137.103,10.86,112.514,48.044,44.834,6.059,139.353,6.216,4.808,182.48,water
125.73,106.614,137.791,10.934,115.071,47.929,51.577,6.547,139.843,6.211,4.79,182.48,water
124.884,105.905,136.702,10.864,113.601,47.984,49.584,6.757,139.023,6.212,4.792,182.43,water
125.004,106.003,137.156,10.806,114.06,47.884,46.854,6.501,139.289,6.207,4.771,182.48,water
123.788,105.135,136.371,10.761,114.771,47.907,45.543,6.063,138.158,6.201,4.758,182.49,water
123.744,105.127,135.958,10.553,113.503,47.867,45.495,5.9,138.006,6.21,4.755,182.43,water
123.608,105.185,136.544,10.695,113.006,47.852,54.45,6.417,138.032,6.21,4.755,182.47,water
122.474,104.1,135.024,10.686,113.001,48.06,52.411,6.899,136.827,6.201,4.758,182.49,water
122.507,104.107,135.356,10.749,113.435,48.115,59.033,6.414,136.797,6.192,4.723,182.43,water
121.543,103.304,133.965,10.571,114.369,47.953,55.33,7.053,135.81,6.194,4.733,182.48,water
121.542,103.213,134.189,10.451,113.237,48.198,49.924,6.117,135.691,6.184,4.729,182.49,water
121.55,103.294,132.855,10.533,113.743,47.803,43.112,6.211,134.874,6.176,4.675,182.42,water
120.973,102.441,131.706,10.316,112.316,48.096,43.389,6.733,134.081,6.163,4.696,182.48,water
120.956,102.448,132.101,10.364,114.445,47.988,47.27,6.328,134.072,6.171,4.706,182.49,water
120.116,101.647,131.009,10.389,112.961,48.295,51.75,7.018,133.168,6.161,4.676,182.42,water
120.1,101.729,130.988,10.428,113.325,48.139,41.525,6.271,133.024,6.158,4.665,182.48,water
120.274,101.638,130.834,10.369,112.483,48.39,42.21,6.17,133.094,6.15,4.684,182.49,water
119.282,100.873,129.901,10.006,111.807,48.251,49.482,6.789,132.205,6.157,4.655,182.42,water
119.36,100.806,129.983,10.184,111.145,48.513,39.127,6.006,132.032,6.154,4.671,182.47,water
118.076,99.726,128.535,10.335,112.159,48.668,39.45,6.327,130.771,6.148,4.632,182.5,water
118.193,99.787,128.647,10.145,112.54,48.612,44.585,6.397,130.867,6.155,4.642,182.42,water
118.375,99.74,128.78,9.907,111.989,48.82,42.576,5.893,130.793,6.148,4.656,182.47,water
117.309,98.887,127.343,10.202,112.513,48.952,40.421,6.807,129.73,6.146,4.619,182.49,water
117.42,98.865,127.629,10.014,112.546,48.721,38.621,5.982,129.724,6.142,4.638,182.42,water
116.427,98.693,126.414,9.999,111.513,47.946,44.223,6.761,128.791,6.114,4.645,182.46,water
116.362,98.622,125.98,9.96,110.567,47.748,36.344,6.667,128.608,6.114,4.647,182.49,water
116.444,98.628,126.295,9.899,111.583,47.515,39.511,6.66,128.836,6.112,4.638,182.43,water
116.249,98.77,126.46,10.144,111.896,47.621,43.41,6.976,128.731,6.126,4.663,182.46,water
116.257,98.734,126.662,9.947,112.781,47.616,45.135,6.132,128.701,6.125,4.666,182.49,water
116.251,98.685,126.617,10.137,110.821,47.552,36.925,6.163,128.645,6.117,4.636,182.43,water
116.152,98.799,126.827,10.05,112.801,47.553,51.766,6.763,128.747,6.124,4.586,182.46,water
116.393,98.726,126.546,10.181,111.194,47.745,43.545,6.656,128.765,6.12,4.632,182.49,water
116.514,98.7,126.627,10.048,111.175,47.733,43.695,6.715,128.891,6.117,4.636,182.43,water
116.37,98.779,126.902,10.191,111.999,47.86,45.898,6.243,128.894,6.116,4.63,182.46,water
116.311,98.732,126.834,10.019,112.239,47.621,50.147,6.515,128.812,6.118,4.623,182.5,water
116.327,98.751,126.584,9.925,111.635,47.42,34.013,5.859,128.709,6.117,4.622,182.43,water
116.506,98.74,126.924,9.909,112.314,47.779,36.871,5.433,128.682,6.119,4.642,182.46,water
116.308,98.685,126.845,10.038,111.527,47.77,40.94,6.124,128.815,6.123,4.636,182.5,water
116.529,98.679,126.752,10.025,111.989,47.824,36.104,5.799,128.715,6.113,4.647,182.41,water
116.251,98.877,126.379,10.168,111.514,47.305,44.503,7.167,128.874,6.116,4.654,182.46,water
116.376,98.689,126.767,10.102,111.159,47.861,45.539,6.637,128.801,6.112,4.615,182.5,water
116.235,98.764,126.726,10.117,111.842,47.319,41.771,6.487,128.769,6.109,4.652,182.43,water
116.388,98.714,126.949,9.86,112.998,47.958,44.628,6.05,128.836,6.124,4.641,182.46,water
116.414,98.743,126.531,10.228,111.555,47.842,47.747,7.065,128.935,6.113,4.631,182.5,water
116.345,98.736,126.484,9.987,111.003,47.359,42.451,6.68,128.764,6.112,4.622,182.42,water
116.488,98.803,126.645,10.359,110.936,47.826,46.082,6.814,128.821,6.127,4.642,182.45,water
116.424,98.739,126.985,9.955,111.646,47.901,43.694,5.725,128.769,6.125,4.654,182.5,water
116.524,98.755,126.715,9.956,110.664,47.862,36.336,6.125,128.906,6.114,4.629,182.42,water
116.458,98.8,127.15,10.081,113.064,47.785,47.647,6.251,129.032,6.124,4.622,182.45,water
116.207,98.876,127.0,10.049,112.448,47.27,45.204,6.326,128.945,6.129,4.634,182.5,water
116.25,98.866,126.984,10.0,111.735,47.292,45.071,6.178,128.963,6.12,4.594,182.42,water
116.488,98.808,126.471,10.229,111.748,47.814,43.219,6.799,128.916,6.119,4.666,182.44,water
116.417,98.667,126.144,10.145,111.568,47.578,37.564,6.462,128.493,6.121,4.64,182.49,water
116.121,98.538,126.187,10.193,110.674,47.602,39.882,6.207,128.323,6.107,4.625,182.42,water
115.964,98.512,126.016,10.112,112.007,47.748,41.613,6.328,128.134,6.114,4.66,182.45,water
115.901,98.36,125.84,10.054,112.506,47.984,41.674,6.414,128.037,6.114,4.679,182.5,water
115.941,98.224,126.435,10.112,112.349,48.046,43.629,5.678,127.996,6.119,4.653,182.43,water
115.864,98.326,126.29,10.135,112.217,48.063,49.572,6.458,128.1,6.119,4.646,182.46,water
115.991,98.333,126.368,10.139,112.572,48.015,44.834,6.394,128.272,6.117,4.652,182.51,water
116.036,98.478,126.455,10.03,111.072,47.556,43.802,6.064,128.227,6.114,4.626,182.43,water
115.905,98.722,126.497,10.22,112.035,47.449,48.444,6.736,128.44,6.112,4.646,182.45,water
116.126,98.666,126.313,9.946,112.123,47.768,46.532,6.44,128.378,6.117,4.627,182.49,water
116.324,98.61,126.283,9.66,111.448,47.683,41.603,6.2,128.317,6.112,4.619,182.42,water
116.293,98.83,125.927,10.034,110.66,47.451,40.801,7.21,128.667,6.118,4.649,182.44,water
116.28,98.847,126.579,10.273,111.469,47.566,45.144,6.906,128.781,6.111,4.675,182.5,water
116.248,98.766,126.898,10.013,111.368,47.561,42.332,6.455,128.904,6.12,4.639,182.43,water
116.332,98.926,126.828,10.263,111.212,47.554,45.549,6.647,128.855,6.128,4.629,182.45,water
116.373,98.937,126.507,10.341,112.246,47.363,47.421,7.429,128.939,6.121,4.637,182.5,water
116.349,98.891,127.108,10.089,112.835,47.408,38.743,5.769,128.813,6.118,4.607,182.42,water
116.554,98.916,126.901,10.214,112.653,47.812,42.458,6.431,128.943,6.123,4.644,182.43,water
116.206,98.931,126.889,10.081,113.071,47.468,45.777,6.257,128.874,6.115,4.629,182.5,water
116.202,98.958,126.807,9.907,112.059,47.091,44.148,6.679,128.901,6.116,4.618,182.43,water
116.017,99.069,126.79,10.044,111.05,47.11,42.863,6.427,128.789,6.125,4.621,182.44,water
116.33,98.95,126.948,10.069,111.149,47.324,46.576,6.14,128.746,6.12,4.605,182.5,water
116.489,98.776,126.613,10.189,112.326,47.673,39.043,6.456,128.84,6.117,4.66,182.42,water
116.344,98.969,126.491,10.233,111.322,47.529,45.166,6.933,128.837,6.109,4.641,182.43,water
116.33,98.896,126.274,10.092,111.596,47.53,41.555,6.894,128.794,6.117,4.618,182.5,water
116.371,98.816,126.73,9.906,111.983,47.616,42.333,6.4,128.887,6.121,4.641,182.41,water
116.3,98.955,126.789,9.965,112.316,47.421,39.704,6.435,128.832,6.124,4.623,182.43,water
116.243,98.974,126.811,10.179,111.451,47.256,46.887,6.667,128.844,6.114,4.634,182.5,water
116.3,98.838,127.053,9.793,111.91,47.534,40.296,5.553,128.727,6.122,4.63,182.41,water
116.136,99.028,126.887,10.138,112.331,47.156,44.963,6.534,128.772,6.117,4.621,182.43,water
116.253,98.992,126.982,10.267,111.299,47.423,43.974,6.298,128.836,6.122,4.627,182.5,water
116.67,98.8,127.326,9.841,113.627,47.647,43.728,5.676,129.035,6.113,4.625,182.41,water
116.382,98.995,126.757,10.087,111.493,47.499,45.257,7.109,128.93,6.126,4.64,182.42,water
116.253,98.962,126.885,9.767,112.184,47.36,43.691,6.38,128.91,6.133,4.601,182.49,water
116.12,98.961,127.157,9.507,112.332,47.098,50.571,6.383,128.873,6.119,4.598,182.41,water
116.172,99.033,126.581,9.443,110.939,47.551,42.047,6.577,128.728,6.123,4.579,182.42,water
116.118,99.055,126.836,9.234,111.154,47.233,45.864,6.035,128.567,6.122,4.561,182.49,water
116.2,99.02,126.628,9.255,112.506,47.114,36.425,6.184,128.628,6.13,4.55,182.41,water
116.419,99.059,126.428,8.945,111.797,47.484,44.033,6.609,128.626,6.119,4.557,182.41,water
116.658,98.983,126.085,8.975,110.478,47.625,39.184,6.758,128.615,6.123,4.557,182.49,water
116.378,98.957,126.372,8.737,111.617,47.365,36.66,6.088,128.507,6.122,4.564,182.4,water
116.365,99.037,126.355,8.277,112.199,47.375,42.832,5.927,128.348,6.122,4.519,182.41,water
116.288,99.001,126.058,8.387,111.879,47.327,42.486,6.644,128.392,6.121,4.503,182.49,water
116.427,98.949,126.227,7.923,111.167,47.483,34.74,5.64,128.244,6.124,4.506,182.4,water
116.22,99.138,126.482,8.134,111.455,47.375,45.806,6.09,128.248,6.129,4.477,182.39,water
116.189,99.136,126.127,8.046,112.2,47.006,39.006,5.6,128.036,6.113,4.48,182.49,water
116.478,99.015,125.811,7.977,110.641,47.462,36.426,6.326,128.209,6.118,4.506,182.39,water
116.734,99.052,126.13,7.853,110.66,47.671,37.695,5.917,128.195,6.124,4.459,182.4,water
116.921,98.958,125.814,7.908,111.26,47.923,35.944,6.186,128.221,6.118,4.488,182.48,water
116.734,98.964,126.013,7.902,110.624,47.689,32.502,5.667,128.158,6.121,4.492,182.4,water
116.51,99.146,125.584,7.848,111.476,47.385,38.798,6.61,128.107,6.116,4.457,182.39,water
116.703,99.065,125.522,7.708,110.76,47.565,37.395,6.605,128.096,6.122,4.489,182.49,water
116.563,99.083,125.987,7.529,111.766,47.228,39.796,6.206,128.247,6.112,4.472,182.4,water
116.783,99.132,125.38,7.612,110.4,47.535,35.478,6.87,128.165,6.114,4.441,182.39,water
116.522,99.184,125.374,7.816,111.567,47.291,38.718,7.099,128.097,6.115,4.466,182.48,water
116.672,99.035,126.205,7.584,111.31,47.54,28.46,4.796,128.029,6.117,4.415,182.39,water
116.655,99.088,125.952,7.514,111.874,47.624,40.23,6.184,128.134,6.121,4.451,182.39,water
116.68,99.136,126.104,7.716,112.956,47.455,41.261,5.898,128.061,6.118,4.413,182.48,water
117.066,98.927,125.843,7.576,112.194,47.598,33.874,6.051,128.315,6.111,4.469,182.4,water
116.813,99.141,125.757,7.709,112.101,47.534,36.233,6.034,128.049,6.115,4.419,182.39,water
116.604,99.182,125.245,7.732,111.789,47.135,36.194,6.899,128.082,6.119,4.456,182.49,water
116.737,99.125,125.863,7.658,111.403,47.283,35.467,5.768,128.072,6.124,4.438,182.39,water
116.759,99.123,125.889,7.573,111.203,47.637,36.848,5.832,128.052,6.123,4.444,182.38,water
116.959,99.042,125.588,7.408,111.284,47.719,36.47,6.456,128.225,6.115,4.45,182.49,water
116.922,98.903,125.922,7.484,111.084,47.844,32.776,5.611,128.136,6.114,4.433,182.39,water
116.679,99.101,125.706,7.537,111.649,47.509,38.909,6.23,128.04,6.121,4.447,182.37,water
116.463,99.223,125.624,7.458,110.8,47.207,42.451,6.689,128.075,6.122,4.44,182.48,water
116.666,99.016,125.628,7.615,112.012,47.275,35.777,6.345,128.057,6.119,4.425,182.39,water
116.756,99.113,125.66,7.552,110.565,47.51,32.75,6.006,128.028,6.113,4.445,182.38,water
116.949,98.996,125.872,7.69,111.105,47.795,37.566,5.718,128.029,6.109,4.442,182.48,water
116.917,98.954,125.93,7.401,112.208,47.767,35.623,5.844,128.225,6.116,4.48,182.39,water
116.791,99.124,125.94,7.625,110.894,47.752,38.402,5.827,128.081,6.12,4.44,182.38,water
116.526,99.222,125.823,7.699,112.057,47.151,40.591,6.256,128.123,6.122,4.427,182.48,water
116.555,99.139,125.889,7.539,111.13,47.23,40.078,6.118,128.135,6.113,4.434,182.39,water
116.614,99.18,125.952,7.811,110.728,47.255,41.779,6.192,128.15,6.113,4.432,182.37,water
116.501,99.182,126.004,7.615,111.515,47.387,44.12,6.289,128.245,6.131,4.451,182.48,water
116.659,99.081,126.104,7.545,111.035,47.368,38.315,6.022,128.197,6.114,4.465,182.39,water
116.337,99.305,125.694,7.605,111.173,46.89,44.887,6.976,128.254,6.125,4.458,182.37,water
116.479,99.194,125.665,7.587,110.821,47.234,37.287,6.239,128.148,6.119,4.464,182.48,water
116.784,99.035,126.023,7.815,111.364,47.419,34.426,5.833,128.215,6.118,4.433,182.38,water
116.597,99.253,125.401,7.606,109.961,47.129,39.903,6.848,128.11,6.116,4.444,182.37,water
116.285,99.334,125.473,7.713,111.263,46.754,39.555,7.096,128.161,6.124,4.443,182.48,water
116.586,99.104,126.207,7.505,111.375,47.292,38.014,5.682,128.158,6.12,4.471,182.39,water
116.686,99.117,126.199,7.542,112.121,47.551,37.26,5.63,128.173,6.125,4.445,182.36,water
116.457,99.166,125.589,7.729,111.276,47.256,45.202,6.848,128.049,6.125,4.476,182.47,water
116.556,99.084,125.628,7.525,110.522,47.207,39.699,6.791,128.134,6.113,4.416,182.39,water
116.653,99.11,125.741,7.227,111.684,47.422,33.27,5.551,127.904,6.114,4.391,182.36,water
116.432,99.086,125.347,7.435,111.083,47.388,39.752,6.694,127.902,6.12,4.434,182.47,water
116.651,98.92,124.982,7.091,110.875,47.419,32.039,6.606,127.777,6.107,4.427,182.39,water
116.443,99.05,125.194,7.236,111.235,47.285,40.009,6.448,127.641,6.113,4.411,182.35,water
116.527,98.9,125.145,7.103,111.409,47.466,35.481,6.118,127.557,6.116,4.403,182.47,water
116.366,98.843,125.307,7.285,111.274,47.51,34.737,5.975,127.465,6.111,4.377,182.38,water
116.49,98.831,124.789,7.093,111.908,47.599,39.262,6.865,127.431,6.12,4.428,182.35,water
116.294,98.817,124.724,6.976,111.552,47.553,40.755,6.878,127.441,6.128,4.408,182.47,water
116.501,98.688,124.855,6.8,111.223,47.568,38.343,6.568,127.504,6.112,4.408,182.38,water
116.471,98.7,124.905,7.024,111.822,47.97,34.905,5.78,127.092,6.109,4.369,182.35,water
116.094,98.768,124.831,6.866,112.734,47.444,40.378,5.881,126.857,6.123,4.378,182.47,water
116.233,98.581,124.665,6.738,111.582,47.547,36.486,6.071,126.98,6.112,4.37,182.38,water
116.02,98.679,124.833,6.494,112.287,47.62,36.853,5.406,126.795,6.122,4.375,182.34,water
116.091,98.647,124.612,6.613,111.617,47.662,36.266,5.727,126.702,6.112,4.366,182.47,water
116.162,98.485,124.495,6.708,112.713,47.664,37.514,5.878,126.716,6.107,4.343,182.39,water
116.005,98.649,123.644,6.585,111.039,47.382,39.904,7.325,126.623,6.118,4.346,182.34,water
116.237,98.467,123.93,6.606,111.585,47.945,33.462,6.185,126.441,6.106,4.341,182.46,water
115.983,98.437,124.039,6.276,111.989,47.572,33.203,5.989,126.408,6.113,4.315,182.38,water
115.96,98.458,123.657,6.242,111.293,47.828,38.282,6.7,126.345,6.116,4.308,182.34,water
116.126,98.348,123.751,6.225,111.771,48.059,38.222,6.163,126.12,6.115,4.281,182.47,water
116.166,98.244,123.184,5.805,110.324,47.72,30.846,6.538,126.119,6.104,4.249,182.38,water
115.904,98.388,122.685,6.085,110.895,47.73,36.012,7.54,125.909,6.104,4.26,182.34,water
115.819,98.346,122.974,6.039,110.916,47.712,36.203,6.79,125.758,6.11,4.244,182.47,water
115.808,98.199,122.843,6.052,111.683,47.686,32.368,6.702,125.636,6.112,4.218,182.38,water
116.033,98.174,122.84,6.014,111.532,48.142,30.118,6.352,125.578,6.107,4.247,182.34,water
115.751,98.221,122.801,5.832,111.866,48.01,36.892,6.483,125.481,6.11,4.198,182.46,water
116.042,98.117,122.906,6.109,110.63,48.116,33.146,6.609,125.636,6.109,4.213,182.38,water
115.856,98.327,122.428,5.683,110.944,48.111,37.993,7.021,125.508,6.104,4.194,182.35,water
115.852,98.326,122.886,5.643,112.212,47.885,38.604,6.287,125.368,6.107,4.108,182.46,water
116.196,98.197,122.831,5.743,111.376,48.01,36.563,6.744,125.621,6.097,4.172,182.38,water
115.982,98.472,122.819,5.816,111.12,47.723,31.249,6.123,125.424,6.11,4.186,182.34,water
115.87,98.645,122.657,5.402,111.39,47.127,39.456,7.388,125.785,6.113,4.192,182.47,water
116.121,98.544,122.881,5.839,110.3,47.377,30.968,7.039,126.052,6.116,4.229,182.38,water
116.437,98.677,123.573,6.206,111.668,47.869,33.685,6.114,126.18,6.117,4.263,182.34,water
116.188,98.839,124.018,6.535,111.305,47.462,36.186,6.249,126.551,6.116,4.238,182.46,water
116.416,98.922,124.748,6.642,111.468,47.32,30.714,4.973,126.769,6.119,4.276,182.38,water
116.514,99.15,124.864,7.319,112.221,47.229,39.029,6.001,127.158,6.129,4.329,182.33,water
116.646,99.243,124.824,7.177,111.064,47.109,40.832,6.876,127.649,6.12,4.327,182.46,water
116.721,99.209,125.809,7.186,110.925,47.162,39.935,5.563,127.775,6.119,4.321,182.37,water
116.734,99.472,125.534,7.525,111.475,47.0,43.457,6.804,128.078,6.125,4.326,182.33,water
116.795,99.646,125.436,7.86,111.559,46.698,39.816,7.295,128.433,6.124,4.348,182.44,water
117.024,99.57,126.603,7.935,111.881,47.167,35.804,5.386,128.602,6.116,4.35,182.37,water
117.046,99.808,127.045,8.059,111.883,47.054,37.116,4.998,128.776,6.135,4.355,182.32,water
117.092,99.905,127.148,8.32,111.884,46.816,39.057,5.855,129.14,6.119,4.413,182.45,water
117.268,99.863,126.919,8.235,110.942,46.674,38.791,6.366,129.438,6.114,4.432,182.36,water
117.171,100.079,127.821,8.468,110.707,46.817,39.586,5.219,129.485,6.122,4.407,182.32,water
117.266,100.107,127.661,9.141,110.823,46.849,44.198,6.689,130.02,6.13,4.478,182.44,water
117.35,100.048,128.378,9.225,111.806,46.88,35.734,5.131,130.107,6.122,4.473,182.37,water
117.459,100.238,128.481,9.603,111.354,46.653,48.436,6.405,130.589,6.13,4.495,182.32,water
117.165,100.385,128.916,9.668,111.247,46.426,45.242,5.745,130.625,6.129,4.532,182.44,water
117.425,100.275,129.142,9.605,112.958,46.408,41.701,5.762,130.916,6.127,4.537,182.36,water
117.687,100.326,129.104,9.802,111.602,46.893,42.996,5.932,131.06,6.128,4.577,182.32,water
117.632,100.334,129.179,9.817,111.587,46.898,45.691,6.122,131.079,6.126,4.548,182.44,water
117.416,100.282,129.34,9.643,111.828,46.56,41.334,5.397,131.039,6.133,4.564,182.36,water
117.184,100.461,129.224,9.677,112.526,46.185,51.894,6.568,131.111,6.128,4.565,182.32,water
117.515,100.414,128.971,9.74,111.609,46.696,48.962,7.019,131.249,6.13,4.57,182.45,water
117.737,100.271,129.246,9.72,111.232,46.731,36.716,5.47,131.031,6.125,4.536,182.37,water
117.451,100.354,129.162,9.642,112.356,46.586,41.174,5.91,131.005,6.128,4.552,182.32,water
117.491,100.4,129.339,9.809,111.07,46.747,43.065,5.795,130.933,6.131,4.513,182.43,water
117.7,100.252,129.041,9.67,110.642,46.726,34.619,5.371,130.891,6.125,4.525,182.36,water
117.42,100.373,128.662,9.646,111.71,46.602,40.636,6.177,130.883,6.131,4.531,182.31,water
117.476,100.317,128.779,9.7,111.195,46.964,46.327,6.218,130.685,6.123,4.516,182.43,water
117.362,100.15,128.58,9.637,111.71,46.519,40.128,5.804,130.46,6.12,4.488,182.36,water
117.307,100.2,128.315,9.494,112.194,46.791,46.245,6.277,130.418,6.127,4.486,182.32,water
117.248,100.192,128.213,9.081,112.409,46.668,41.207,5.592,130.116,6.126,4.479,182.43,water
117.174,100.011,128.009,9.144,111.767,46.571,42.912,6.014,129.902,6.123,4.435,182.37,water
117.113,99.93,127.594,8.641,111.827,46.981,44.566,6.001,129.578,6.13,4.439,182.33,water
117.002,99.809,127.297,8.531,112.022,47.004,45.955,5.937,129.24,6.121,4.396,182.43,water
